15	10	28	20	33	27
15	10	28	20	33	53
15	10	28	20	34	10
15	10	28	20	34	32
15	10	28	20	35	48
15	10	28	20	35	55
15	10	28	20	36	00
15	10	28	20	37	47
15	10	28	20	38	01
15	10	28	20	38	19
15	10	28	20	39	00
15	10	28	20	39	09
15	10	28	21	04	48
15	10	28	21	10	12
15	10	28	21	10	17
15	10	28	21	13	34
15	10	28	21	13	40
15	10	28	21	21	03
15	10	28	22	41	20
15	10	28	22	41	26
15	10	28	22	41	32
15	10	28	22	41	41
15	10	28	22	42	00
15	10	28	22	42	29
15	10	28	22	42	36
15	10	28	22	43	23
15	10	28	22	53	53
15	10	29	01	17	42
15	10	29	01	19	38
15	10	29	01	19	46
15	10	29	08	45	28
15	10	29	09	17	07
15	10	29	10	11	11
15	10	29	10	27	14
15	10	29	10	27	29
15	10	29	10	29	37
15	10	29	12	10	44
15	10	29	12	10	55
15	10	29	13	33	47
15	10	29	13	34	23
15	10	29	13	34	30
15	10	29	13	34	43
15	10	29	14	38	02
15	10	29	14	43	59
15	10	29	14	51	07
15	10	29	14	51	18
15	10	29	14	59	05
15	10	29	16	10	48
15	10	29	17	47	02
15	10	29	20	08	32
15	10	29	20	56	13
15	10	29	20	56	45
15	10	29	21	52	59
15	10	30	00	58	13
15	10	30	07	56	40
15	10	30	07	57	28
15	10	30	07	59	42
15	10	30	08	42	47
15	10	30	08	54	18
15	10	30	08	54	29
15	10	30	09	04	00
15	10	30	09	22	08
15	10	30	09	22	27
15	10	30	09	22	42
15	10	30	09	37	18
15	10	30	10	28	28
15	10	30	10	29	33
15	10	30	10	56	21
15	10	30	10	56	28
15	10	30	11	12	19
15	10	30	11	12	26
15	10	30	11	18	19
15	10	30	11	18	27
15	10	30	11	38	32
15	10	30	11	38	46
15	10	30	11	43	50
15	10	30	11	46	48
15	10	30	12	10	45
15	10	30	12	11	03
15	10	30	13	00	23
15	10	30	13	21	14
15	10	30	13	48	53
15	10	30	13	53	02
15	10	30	15	50	12
15	10	30	15	50	34
15	10	30	15	59	44
15	10	30	16	13	29
15	10	30	17	14	32
15	10	30	17	20	31
15	10	30	17	47	22
15	10	30	18	01	14
15	10	30	18	08	54
15	10	30	18	51	51
15	10	30	18	53	23
15	10	30	18	53	54
15	10	30	18	54	22
15	10	30	18	57	22
15	10	30	19	42	16
15	10	30	19	42	32
15	10	30	19	56	06
15	10	30	21	34	24
15	10	30	21	34	29
15	10	30	22	24	01
15	10	30	22	24	08
15	10	30	22	38	15
15	10	30	22	38	20
15	10	30	22	38	32
15	10	30	23	05	53
15	10	31	01	27	42
15	10	31	01	32	24
15	10	31	02	11	55
15	10	31	08	49	42
15	10	31	09	16	38
15	10	31	09	25	13
15	10	31	10	47	15
15	10	31	11	22	23
15	10	31	12	31	10
15	10	31	13	10	13
15	10	31	14	02	25
15	10	31	14	02	30
15	10	31	14	02	37
15	10	31	14	02	45
15	10	31	14	52	59
15	10	31	15	38	26
15	10	31	15	49	03
15	10	31	16	44	45
15	10	31	16	45	00
15	10	31	17	05	17
15	10	31	18	30	55
15	10	31	18	39	18
15	10	31	19	00	58
15	10	31	19	01	29
15	10	31	19	04	04
15	10	31	20	08	00
15	10	31	20	08	25
15	10	31	20	08	39
15	10	31	20	09	03
15	10	31	20	22	35
15	10	31	20	27	48
15	10	31	20	27	56
15	10	31	20	29	18
15	10	31	22	11	11
15	10	31	22	13	55
15	10	31	22	23	24
15	10	31	22	23	32
15	10	31	22	24	47
15	10	31	22	52	09
15	10	31	22	52	19
15	10	31	22	52	28
15	10	31	23	01	20
15	11	01	01	23	07
15	11	01	01	59	07
15	11	01	01	59	15
15	11	01	03	15	47
15	11	01	09	46	39
15	11	01	09	47	17
15	11	01	09	47	25
15	11	01	09	47	49
15	11	01	10	33	16
15	11	01	13	14	01
15	11	01	13	19	55
15	11	01	13	50	39
15	11	01	14	43	48
15	11	01	14	43	56
15	11	01	16	33	42
15	11	01	16	54	14
15	11	01	17	33	59
15	11	01	17	47	24
15	11	01	18	04	53
15	11	01	18	04	58
15	11	01	18	16	01
15	11	01	18	57	17
15	11	01	19	24	28
15	11	01	19	33	25
15	11	01	19	33	34
15	11	01	20	51	48
15	11	01	20	51	55
15	11	01	20	56	33
15	11	01	21	38	10
15	11	01	21	38	18
15	11	01	21	38	25
15	11	01	22	12	44
15	11	01	22	12	51
15	11	01	22	39	55
15	11	01	22	41	45
15	11	02	07	29	04
15	11	02	07	29	15
15	11	02	07	29	40
15	11	02	07	29	55
15	11	02	08	58	30
15	11	02	08	59	07
15	11	02	08	59	23
15	11	02	08	59	29
15	11	02	10	24	44
15	11	02	10	24	53
15	11	02	11	33	39
15	11	02	11	37	15
15	11	02	12	41	28
15	11	02	12	47	00
15	11	02	12	47	10
15	11	02	12	47	17
15	11	02	13	50	41
15	11	02	16	08	13
15	11	02	16	11	15
15	11	02	16	11	22
15	11	02	16	12	51
15	11	02	16	14	46
15	11	02	16	16	53
15	11	02	16	19	50
15	11	02	16	28	55
15	11	02	17	33	27
15	11	02	17	39	13
15	11	02	17	39	18
15	11	02	18	40	16
15	11	02	18	43	13
15	11	02	18	43	24
15	11	02	19	47	59
15	11	02	19	48	08
15	11	02	21	05	17
15	11	02	22	05	29
15	11	02	22	05	42
15	11	02	22	05	48
15	11	02	22	06	13
15	11	02	22	06	23
15	11	02	23	45	45
15	11	03	00	51	18
15	11	03	00	51	27
15	11	03	00	51	46
15	11	03	04	38	51
15	11	03	04	42	55
15	11	03	04	43	01
15	11	03	04	44	53
15	11	03	04	45	27
15	11	03	04	46	24
15	11	03	04	48	23
15	11	03	04	49	22
15	11	03	04	50	12
15	11	03	04	50	21
15	11	03	04	53	49
15	11	03	04	54	34
15	11	03	04	54	43
15	11	03	04	54	54
15	11	03	04	55	56
15	11	03	04	56	36
15	11	03	04	57	31
15	11	03	04	57	55
15	11	03	04	58	20
15	11	03	04	58	32
15	11	03	05	00	31
15	11	03	06	42	57
15	11	03	06	43	42
15	11	03	06	48	01
15	11	03	06	48	22
15	11	03	06	52	45
15	11	03	06	52	59
15	11	03	06	56	26
15	11	03	06	57	09
15	11	03	06	57	24
15	11	03	06	57	39
15	11	03	06	57	53
15	11	03	07	00	21
15	11	03	07	01	17
15	11	03	07	01	39
15	11	03	07	04	07
15	11	03	09	34	25
15	11	03	09	35	57
15	11	03	09	39	05
15	11	03	10	22	56
15	11	03	10	23	04
15	11	03	10	23	10
15	11	03	10	23	17
15	11	03	11	50	11
15	11	03	12	01	27
15	11	03	14	04	53
15	11	03	18	33	34
15	11	03	18	38	03
15	11	03	20	19	27
15	11	03	20	36	11
15	11	03	20	39	58
15	11	03	20	40	09
15	11	03	20	40	16
15	11	03	20	40	30
15	11	03	21	01	09
15	11	03	21	01	17
15	11	03	21	41	52
15	11	03	21	57	03
15	11	03	21	58	15
15	11	03	22	02	31
15	11	03	22	02	41
15	11	03	22	04	24
15	11	03	22	04	47
15	11	03	22	07	55
15	11	03	22	08	08
15	11	03	22	12	10
15	11	03	22	16	01
15	11	03	22	19	24
15	11	03	22	24	49
15	11	03	22	28	32
15	11	03	22	41	02
15	11	03	22	42	21
15	11	03	23	59	18
15	11	04	08	01	53
15	11	04	08	02	32
15	11	04	09	08	31
15	11	04	10	17	44
15	11	04	10	52	04
15	11	04	12	34	12
15	11	04	12	37	04
15	11	04	12	37	30
15	11	04	12	40	25
15	11	04	12	40	45
15	11	04	12	41	54
15	11	04	12	49	06
15	11	04	16	36	53
15	11	04	17	33	50
15	11	04	18	32	35
15	11	04	18	58	08
15	11	04	18	58	22
15	11	04	18	59	47
15	11	04	19	00	12
15	11	04	19	00	21
15	11	04	19	00	48
15	11	04	20	11	07
15	11	04	20	15	30
15	11	04	22	45	06
15	11	04	23	41	48
15	11	04	23	52	09
15	11	04	23	52	30
15	11	05	00	15	56
15	11	05	00	21	26
15	11	05	00	21	37
15	11	05	03	11	11
15	11	05	03	11	51
15	11	05	03	12	02
15	11	05	03	25	14
15	11	05	03	25	40
15	11	05	04	11	30
15	11	05	04	12	32
15	11	05	04	12	45
15	11	05	04	12	52
15	11	05	04	15	10
15	11	05	04	15	17
15	11	05	04	16	12
15	11	05	04	16	19
15	11	05	04	19	21
15	11	05	04	24	08
15	11	05	04	24	15
15	11	05	04	24	44
15	11	05	04	26	04
15	11	05	04	26	24
15	11	05	04	27	37
15	11	05	04	40	57
15	11	05	04	43	40
15	11	05	04	45	54
15	11	05	04	55	59
15	11	05	05	02	34
15	11	05	05	02	59
15	11	05	05	03	11
15	11	05	05	03	23
15	11	05	07	19	28
15	11	05	07	19	55
15	11	05	07	20	35
15	11	05	07	20	53
15	11	05	07	21	33
15	11	05	07	22	29
15	11	05	07	23	18
15	11	05	07	23	35
15	11	05	07	25	58
15	11	05	07	30	22
15	11	05	07	30	54
15	11	05	07	31	10
15	11	05	07	33	12
15	11	05	07	42	47
15	11	05	08	02	43
15	11	05	08	03	32
15	11	05	08	03	41
15	11	05	08	03	55
15	11	05	08	04	00
15	11	05	08	04	17
15	11	05	12	15	20
15	11	05	12	15	34
15	11	05	12	15	45
15	11	05	12	15	52
15	11	05	12	15	58
15	11	05	12	16	08
15	11	05	12	25	19
15	11	05	12	25	27
15	11	05	12	27	00
15	11	05	12	27	17
15	11	05	12	27	22
15	11	05	13	52	19
15	11	05	13	56	13
15	11	05	14	20	50
15	11	05	14	20	55
15	11	05	14	40	52
15	11	05	14	41	20
15	11	05	14	41	35
15	11	05	14	41	59
15	11	05	14	42	13
15	11	05	14	42	43
15	11	05	14	43	34
15	11	05	14	43	50
15	11	05	15	04	12
15	11	05	15	05	14
15	11	05	16	55	15
15	11	05	16	59	37
15	11	05	18	52	39
15	11	05	18	52	55
15	11	05	18	57	59
15	11	05	18	58	08
15	11	05	20	40	27
15	11	05	21	51	59
15	11	05	21	52	09
15	11	05	21	53	39
15	11	05	22	05	34
15	11	05	22	36	22
15	11	05	22	37	32
15	11	05	22	37	39
15	11	05	22	37	45
15	11	05	22	37	51
15	11	05	22	38	17
15	11	05	22	38	35
15	11	05	22	38	49
15	11	05	22	39	19
15	11	05	22	39	52
15	11	05	22	40	00
15	11	05	22	40	14
15	11	05	22	40	46
15	11	05	22	46	52
15	11	05	22	47	09
15	11	05	22	47	50
15	11	05	22	48	40
15	11	05	22	50	04
15	11	05	22	50	17
15	11	05	22	50	33
15	11	05	22	53	24
15	11	05	23	21	48
15	11	06	03	08	38
15	11	06	08	06	35
15	11	06	08	07	06
15	11	06	08	18	55
15	11	06	08	20	26
15	11	06	08	43	13
15	11	06	08	44	02
15	11	06	08	44	10
15	11	06	08	44	25
15	11	06	08	44	30
15	11	06	08	44	41
15	11	06	10	22	12
15	11	06	10	22	28
15	11	06	10	31	33
15	11	06	10	32	19
15	11	06	10	47	41
15	11	06	11	32	11
15	11	06	11	32	18
15	11	06	11	32	31
15	11	06	13	03	31
15	11	06	13	03	49
15	11	06	13	03	55
15	11	06	13	05	19
15	11	06	13	05	26
15	11	06	13	06	22
15	11	06	13	48	51
15	11	06	15	02	33
15	11	06	17	46	35
15	11	06	18	36	59
15	11	06	20	38	50
15	11	06	20	38	57
15	11	06	23	16	40
15	11	07	03	33	30
15	11	07	03	33	35
15	11	07	03	33	54
15	11	07	03	34	41
15	11	07	03	34	47
15	11	07	03	37	53
15	11	07	04	00	45
15	11	07	04	01	17
15	11	07	04	01	41
15	11	07	05	53	59
15	11	07	05	54	18
15	11	07	05	54	25
15	11	07	05	54	46
15	11	07	05	54	58
15	11	07	05	55	15
15	11	07	05	55	51
15	11	07	05	56	45
15	11	07	05	57	16
15	11	07	05	57	29
15	11	07	06	00	22
15	11	07	06	01	36
15	11	07	06	04	51
15	11	07	06	04	59
15	11	07	06	07	39
15	11	07	06	28	25
15	11	07	06	28	41
15	11	07	06	29	07
15	11	07	07	14	06
15	11	07	07	15	27
15	11	07	07	56	27
15	11	07	07	56	33
15	11	07	07	56	40
15	11	07	07	57	26
15	11	07	07	57	51
15	11	07	07	57	57
15	11	07	07	58	07
15	11	07	07	58	19
15	11	07	07	59	14
15	11	07	07	59	33
15	11	07	08	01	37
15	11	07	08	02	10
15	11	07	08	04	15
15	11	07	08	08	09
15	11	07	08	12	45
15	11	07	08	30	05
15	11	07	08	30	29
15	11	07	10	21	25
15	11	07	10	21	34
15	11	07	10	21	49
15	11	07	10	22	06
15	11	07	10	22	15
15	11	07	17	10	44
15	11	07	17	11	04
15	11	07	17	11	37
15	11	07	17	11	59
15	11	07	17	12	10
15	11	07	17	12	18
15	11	07	17	13	29
15	11	07	17	13	46
15	11	07	17	15	03
15	11	07	17	15	09
15	11	07	17	15	23
15	11	07	17	15	55
15	11	07	17	16	09
15	11	07	17	16	23
15	11	07	17	18	06
15	11	07	17	18	16
15	11	07	17	45	20
15	11	07	17	45	59
15	11	07	19	14	08
15	11	07	19	14	24
15	11	07	19	15	02
15	11	07	19	16	15
15	11	07	19	16	40
15	11	07	19	16	57
15	11	07	19	17	23
15	11	07	19	17	36
15	11	07	19	24	50
15	11	07	19	30	57
15	11	07	19	31	16
15	11	07	19	31	23
15	11	07	19	38	24
15	11	07	19	40	35
15	11	07	19	41	02
15	11	07	19	41	38
15	11	07	19	41	45
15	11	07	19	41	53
15	11	07	19	55	19
15	11	07	19	58	43
15	11	07	20	17	52
15	11	07	20	19	49
15	11	07	20	20	52
15	11	07	20	21	02
15	11	07	20	21	15
15	11	07	20	27	30
15	11	07	20	27	36
15	11	07	20	43	05
15	11	07	20	45	17
15	11	07	20	45	39
15	11	07	20	48	12
15	11	07	20	50	03
15	11	07	21	18	46
15	11	07	21	19	01
15	11	07	21	19	31
15	11	07	21	19	49
15	11	07	21	22	27
15	11	07	21	23	03
15	11	07	21	24	23
15	11	07	21	25	14
15	11	07	21	26	52
15	11	07	21	27	06
15	11	07	21	27	13
15	11	07	21	29	07
15	11	07	21	29	16
15	11	07	21	29	49
15	11	07	21	31	04
15	11	07	21	31	54
15	11	07	21	34	39
15	11	07	22	10	52
15	11	07	22	11	51
15	11	07	22	15	40
15	11	07	22	15	46
15	11	07	22	33	22
15	11	07	22	33	44
15	11	07	22	34	00
15	11	07	22	34	50
15	11	07	22	37	52
15	11	07	22	38	14
15	11	07	23	39	08
15	11	08	00	11	16
15	11	08	00	11	23
15	11	08	00	12	07
15	11	08	00	12	35
15	11	08	02	31	36
15	11	08	08	31	42
15	11	08	08	32	53
15	11	08	08	34	20
15	11	08	08	35	56
15	11	08	10	45	00
15	11	08	12	19	06
15	11	08	12	19	22
15	11	08	12	19	32
15	11	08	12	20	04
15	11	08	12	21	39
15	11	08	12	22	13
15	11	08	12	22	19
15	11	08	12	22	24
