15	11	03	21	00	00	22.16	42.44
15	11	03	21	15	00	22.59	34.38
15	11	03	21	30	00	22.56	33.33
15	11	03	21	45	00	22.81	34.30
15	11	03	22	00	00	22.95	34.30
15	11	03	22	15	00	22.81	34.37
15	11	03	22	30	00	22.60	34.30
15	11	03	22	45	00	22.43	34.35
15	11	03	23	00	00	22.29	34.38
15	11	03	23	15	00	22.08	34.35
15	11	03	23	30	00	21.98	33.35
15	11	03	23	45	00	21.83	32.36
15	11	04	00	00	00	21.74	33.38
15	11	04	00	15	00	21.65	33.31
15	11	04	00	30	00	21.50	32.36
15	11	04	00	45	00	21.39	33.33
15	11	04	01	00	00	21.19	33.38
15	11	04	01	15	00	21.08	33.38
15	11	04	01	30	00	20.97	33.38
15	11	04	01	45	00	20.94	34.33
15	11	04	02	00	00	20.86	33.30
15	11	04	02	15	00	20.80	34.30
15	11	04	02	30	00	20.72	33.36
15	11	04	02	45	00	20.65	33.38
15	11	04	03	00	00	20.55	33.38
15	11	04	03	15	00	20.47	33.38
15	11	04	03	30	00	20.41	33.38
15	11	04	03	45	00	20.34	33.33
15	11	04	04	00	00	20.22	33.35
15	11	04	04	15	00	20.11	33.38
15	11	04	04	30	00	20.03	33.31
15	11	04	04	45	00	19.98	33.31
15	11	04	05	00	00	19.88	32.31
15	11	04	05	15	00	19.80	32.36
15	11	04	05	30	00	19.73	32.38
15	11	04	05	45	00	19.67	32.36
15	11	04	06	00	00	19.55	32.31
15	11	04	06	15	00	19.42	32.38
15	11	04	06	30	00	19.33	32.34
15	11	04	06	45	00	19.20	32.38
15	11	04	07	00	00	19.15	32.34
15	11	04	07	15	00	19.30	33.35
15	11	04	07	30	00	19.22	32.36
15	11	04	07	45	00	19.11	32.38
15	11	04	08	00	00	19.08	32.38
15	11	04	08	15	00	19.11	33.38
15	11	04	08	30	00	19.12	33.33
15	11	04	08	45	00	19.13	34.30
15	11	04	09	00	00	19.16	34.33
15	11	04	09	15	00	19.19	34.35
15	11	04	09	30	00	19.22	33.33
15	11	04	09	45	00	19.24	33.36
