15	11	03	20	45	00	22.61	33.33
15	11	03	21	00	00	21.39	36.39
15	11	03	21	15	00	21.77	36.39
15	11	03	21	30	00	22.15	35.32
15	11	03	21	45	00	22.51	35.32
15	11	03	22	00	00	22.58	35.32
15	11	03	22	15	00	22.33	36.39
15	11	03	22	30	00	22.08	35.30
15	11	03	22	45	00	22.01	35.32
15	11	03	23	00	00	21.91	36.32
15	11	03	23	15	00	21.83	35.37
15	11	03	23	30	00	21.65	34.30
15	11	03	23	45	00	21.49	34.30
15	11	04	00	00	00	21.43	34.35
15	11	04	00	15	00	21.36	34.33
15	11	04	00	30	00	21.29	34.35
15	11	04	00	45	00	21.18	34.30
15	11	04	01	00	00	21.07	34.33
15	11	04	01	15	00	20.94	34.30
15	11	04	01	30	00	20.79	34.30
15	11	04	01	45	00	20.69	35.30
15	11	04	02	00	00	20.50	34.30
15	11	04	02	15	00	20.46	35.35
15	11	04	02	30	00	20.35	34.30
15	11	04	02	45	00	20.25	34.32
15	11	04	03	00	00	20.11	34.33
15	11	04	03	15	00	20.04	34.35
15	11	04	03	30	00	20.02	34.35
15	11	04	03	45	00	19.99	34.33
15	11	04	04	00	00	19.85	34.30
15	11	04	04	15	00	19.74	34.35
15	11	04	04	30	00	19.68	34.30
15	11	04	04	45	00	19.64	34.38
15	11	04	05	00	00	19.57	33.33
15	11	04	05	15	00	19.49	33.30
15	11	04	05	30	00	19.42	33.38
15	11	04	05	45	00	19.38	33.31
15	11	04	06	00	00	19.24	33.31
15	11	04	06	15	00	19.13	33.38
15	11	04	06	30	00	19.02	33.33
15	11	04	06	45	00	18.92	33.31
15	11	04	07	00	00	18.89	33.38
15	11	04	07	15	00	19.10	34.35
15	11	04	07	30	00	18.96	33.36
15	11	04	07	45	00	18.89	33.38
15	11	04	08	00	00	18.86	33.38
15	11	04	08	15	00	18.92	35.30
15	11	04	08	30	00	18.96	34.35
15	11	04	08	45	00	18.99	35.30
15	11	04	09	00	00	19.03	35.32
15	11	04	09	15	00	19.09	35.32
15	11	04	09	30	00	19.14	34.30
15	11	04	09	45	00	19.17	34.33
15	11	04	10	00	00	19.18	34.30
15	11	04	10	15	00	19.24	34.35
15	11	04	10	30	00	19.27	34.33
15	11	04	10	45	00	19.31	34.30
15	11	04	11	00	00	19.29	33.33
15	11	04	11	15	00	19.35	33.38
15	11	04	11	30	00	19.42	33.36
15	11	04	11	45	00	20.11	33.31
15	11	04	12	00	00	20.22	31.39
15	11	04	12	15	00	20.22	31.36
15	11	04	12	30	00	20.25	31.34
15	11	04	12	45	00	20.26	31.36
15	11	04	13	00	00	20.30	30.34
15	11	04	13	15	00	20.30	30.31
15	11	04	13	30	00	20.30	29.26
15	11	04	13	45	00	20.30	29.26
15	11	04	14	00	00	20.35	29.26
15	11	04	14	15	00	20.36	29.21
15	11	04	14	30	00	20.35	28.21
15	11	04	14	45	00	20.33	29.26
15	11	04	15	00	00	20.33	28.28
15	11	04	15	15	00	20.32	28.21
15	11	04	15	30	00	20.33	29.26
15	11	04	15	45	00	20.35	29.21
15	11	04	16	00	00	20.35	29.27
15	11	04	16	15	00	20.35	30.31
15	11	04	16	30	00	20.36	31.36
15	11	04	16	45	00	20.37	31.33
15	11	04	17	00	00	20.36	32.31
15	11	04	17	15	00	20.33	33.31
15	11	04	17	30	00	20.28	33.35
15	11	04	17	45	00	20.24	33.33
15	11	04	18	00	00	20.18	33.30
15	11	04	18	15	00	20.07	33.38
15	11	04	18	30	00	19.97	33.31
15	11	04	18	45	00	19.93	33.36
15	11	04	19	00	00	19.86	33.36
15	11	04	19	15	00	19.85	40.43
15	11	04	19	30	00	19.29	33.36
15	11	04	19	45	00	20.86	30.39
15	11	04	20	00	00	17.43	28.26
15	11	04	20	15	00	18.46	30.31
15	11	04	20	30	00	19.06	25.20
15	11	04	20	45	00	20.39	27.29
15	11	04	21	00	00	20.89	26.28
15	11	04	21	15	00	21.08	26.25
15	11	04	21	30	00	21.18	25.23
15	11	04	21	45	00	21.25	25.27
15	11	04	22	00	00	21.26	25.23
15	11	04	22	15	00	21.29	25.27
15	11	04	22	30	00	21.29	25.27
15	11	04	22	45	00	21.31	25.20
15	11	04	23	00	00	21.29	26.28
15	11	04	23	15	00	21.28	26.23
15	11	04	23	30	00	21.26	26.28
15	11	04	23	45	00	21.26	27.28
15	11	05	00	00	00	21.26	27.21
15	11	05	00	15	00	21.25	27.21
15	11	05	00	30	00	21.24	27.28
15	11	05	00	45	00	21.24	27.26
15	11	05	01	00	00	21.24	27.21
15	11	05	01	15	00	21.22	27.26
15	11	05	01	30	00	21.22	27.23
15	11	05	01	45	00	21.19	27.28
15	11	05	02	00	00	21.19	27.26
15	11	05	02	15	00	21.17	27.26
15	11	05	02	30	00	21.12	27.29
15	11	05	02	45	00	21.08	27.26
15	11	05	03	00	00	21.06	27.23
15	11	05	03	15	00	21.01	28.29
15	11	05	03	30	00	20.97	28.26
15	11	05	03	45	00	20.93	28.23
15	11	05	04	00	00	20.89	28.24
15	11	05	04	15	00	20.85	28.29
15	11	05	04	30	00	20.79	28.26
15	11	05	04	45	00	20.75	28.28
15	11	05	05	00	00	20.69	28.26
15	11	05	05	15	00	20.64	28.29
15	11	05	05	30	00	20.58	28.21
15	11	05	05	45	00	20.54	28.26
15	11	05	06	00	00	20.47	28.21
15	11	05	06	15	00	20.43	28.24
15	11	05	06	30	00	20.36	28.24
15	11	05	06	45	00	20.30	29.21
15	11	05	07	00	00	20.26	29.29
15	11	05	07	15	00	20.21	29.26
15	11	05	07	30	00	20.22	29.26
15	11	05	07	45	00	20.40	29.29
15	11	05	08	00	00	20.47	29.28
15	11	05	08	15	00	20.67	29.28
15	11	05	08	30	00	20.94	29.23
15	11	05	08	45	00	21.25	29.24
15	11	05	09	00	00	21.51	29.21
15	11	05	09	15	00	21.79	29.26
15	11	05	09	30	00	22.02	29.28
15	11	05	09	45	00	22.21	29.22
15	11	05	10	00	00	22.37	29.29
15	11	05	10	15	00	22.46	29.26
15	11	05	10	30	00	22.55	30.34
15	11	05	10	45	00	22.55	30.34
15	11	05	11	00	00	22.47	29.26
15	11	05	11	15	00	22.37	30.34
15	11	05	11	30	00	22.25	30.31
15	11	05	11	45	00	22.04	29.24
15	11	05	12	00	00	21.82	29.26
15	11	05	12	15	00	21.64	30.31
15	11	05	12	30	00	21.49	30.39
15	11	05	12	45	00	21.32	30.34
